scorer,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000,DLC_resnet152_t011222_colorDec2shuffle1_500000
bodyparts,wrist,wrist,wrist,base2,base2,base2,base3,base3,base3,base4,base4,base4,base5,base5,base5,tip2,tip2,tip2,tip3,tip3,tip3,tip4,tip4,tip4,tip5,tip5,tip5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,466.8911437988281,285.81396484375,0.0019153356552124023,471.17193603515625,276.1528015136719,0.9999945163726807,491.7249755859375,274.8773498535156,0.9999878406524658,514.4751586914062,279.2838134765625,0.9999716877937317,536.3313598632812,291.07177734375,0.9998778104782104,484.8829040527344,176.77137756347656,0.9999999403953552,511.8245849609375,153.69705200195312,0.9999985694885254,541.5157470703125,165.76341247558594,0.9999995231628418,562.7266845703125,220.11141967773438,0.9999983310699463
1,469.6399230957031,344.36895751953125,0.16316065192222595,471.9677734375,276.1528015136719,0.9999979734420776,493.4443054199219,278.2562255859375,0.9999921321868896,515.8567504882812,282.6126708984375,0.9999959468841553,538.226318359375,296.77874755859375,0.9999845027923584,485.5314636230469,177.3236083984375,1.0,512.001953125,154.36000061035156,0.9999985694885254,541.6719360351562,165.88922119140625,0.9999998807907104,562.7266845703125,220.2753143310547,0.9999935626983643
2,471.1957702636719,347.5566711425781,0.04542502760887146,474.7024230957031,278.23663330078125,0.9999899864196777,493.9825439453125,281.1422119140625,0.9999934434890747,516.0218505859375,287.8614196777344,0.9999794363975525,538.226318359375,302.03912353515625,0.9999055862426758,485.9591979980469,177.60165405273438,0.9999998807907104,512.001953125,154.44189453125,0.9999971389770508,542.2459106445312,167.10643005371094,0.9999977350234985,562.7266845703125,220.35012817382812,0.9999973773956299
3,469.6399230957031,349.6517639160156,0.9953056573867798,474.7024230957031,276.1528015136719,0.999993085861206,493.9825439453125,278.2562255859375,0.9999905228614807,516.0218505859375,284.654052734375,0.9999926090240479,537.6506958007812,298.3368225097656,0.9999368190765381,486.2947998046875,177.3236083984375,0.9999999403953552,512.318603515625,154.40826416015625,0.9999990463256836,541.732666015625,167.2657928466797,0.9999995827674866,562.7266845703125,221.09616088867188,0.9999958276748657
4,469.6399230957031,349.6517639160156,0.8656660318374634,474.7024230957031,276.1528015136719,0.9999957084655762,494.5751647949219,278.2562255859375,0.9999858736991882,517.6869506835938,284.654052734375,0.9999961853027344,538.6311645507812,298.3368225097656,0.9999860525131226,485.9591979980469,177.08981323242188,1.0,512.7933959960938,154.62667846679688,0.9999966025352478,541.7950439453125,167.2657928466797,0.999999463558197,562.3878784179688,221.17825317382812,0.9999986886978149
5,470.1895446777344,349.6517639160156,0.01786896586418152,474.7024230957031,275.4328308105469,0.9999967813491821,494.5751647949219,278.2562255859375,0.9999974370002747,516.4049072265625,284.654052734375,0.9999948740005493,537.6506958007812,298.3368225097656,0.9999416470527649,486.2947998046875,177.60165405273438,1.0,512.7933959960938,155.23760986328125,0.9999986886978149,542.1063232421875,167.22433471679688,0.9999996423721313,562.3878784179688,221.17825317382812,0.9999972581863403
6,468.4061279296875,352.26983642578125,0.7697161436080933,474.64447021484375,276.81317138671875,0.9999954104423523,493.9825439453125,278.79400634765625,0.9999942183494568,516.0218505859375,285.2760009765625,0.9999919533729553,537.2379760742188,301.9024658203125,0.9999361634254456,486.2947998046875,177.08981323242188,0.9999998807907104,512.4085693359375,155.23760986328125,0.9999985694885254,541.7950439453125,167.10643005371094,0.9999997019767761,562.3878784179688,221.2764129638672,0.9999988675117493
7,468.4061279296875,352.26983642578125,0.9864836931228638,473.7911682128906,276.81317138671875,0.999993622303009,493.9391174316406,278.79400634765625,0.9999975562095642,516.4049072265625,285.2760009765625,0.9999948740005493,536.495361328125,301.9024658203125,0.9999203681945801,486.2496032714844,177.08981323242188,0.9999998807907104,512.7933959960938,155.23760986328125,0.9999978542327881,541.7950439453125,167.22433471679688,0.9999994039535522,562.6990356445312,222.1050262451172,0.9999984502792358
8,468.4061279296875,353.300537109375,0.8519971370697021,473.7911682128906,277.6165771484375,0.9999948143959045,494.212158203125,280.5670471191406,0.99998939037323,516.4049072265625,287.20306396484375,0.9999966025352478,536.495361328125,302.6888122558594,0.9999938011169434,485.95599365234375,177.0653533935547,0.9999999403953552,512.4085693359375,155.44784545898438,0.9999984502792358,541.9503784179688,166.87989807128906,0.9999996423721313,562.3878784179688,222.1050262451172,0.9999955892562866
9,469.3968200683594,351.0072937011719,0.976699709892273,474.075927734375,277.6165771484375,0.9999955892562866,494.212158203125,280.5670471191406,0.9999473094940186,516.0825805664062,287.20306396484375,0.9999706745147705,536.495361328125,302.6888122558594,0.9990408420562744,485.94000244140625,177.0653533935547,0.9999998807907104,512.1278686523438,155.44784545898438,0.9999984502792358,541.9503784179688,166.87989807128906,0.9999997615814209,562.6990356445312,221.70223999023438,0.9999996423721313
10,466.93182373046875,353.300537109375,0.26768234372138977,474.075927734375,278.13836669921875,0.9999945163726807,494.212158203125,280.5670471191406,0.9999960660934448,515.7694702148438,287.20306396484375,0.9999937415122986,536.495361328125,302.6888122558594,0.9999866485595703,485.6317443847656,175.98121643066406,0.9999999403953552,512.1278686523438,155.44784545898438,0.9999982118606567,541.7376708984375,166.87989807128906,0.9999996423721313,562.2422485351562,222.03616333007812,0.999998927116394
11,466.2286682128906,353.300537109375,0.5833277702331543,474.075927734375,277.6165771484375,0.9999819993972778,494.212158203125,280.5670471191406,0.9999914169311523,515.7694702148438,287.20306396484375,0.9999734163284302,536.495361328125,300.8941650390625,0.9986751079559326,485.6317443847656,175.98121643066406,1.0,512.1167602539062,155.44784545898438,0.999998927116394,541.9503784179688,167.9120330810547,0.9999992847442627,562.6990356445312,221.70223999023438,0.9999974966049194
12,466.2286682128906,355.1234130859375,0.8827550411224365,474.075927734375,277.6165771484375,0.9999917149543762,494.212158203125,280.5670471191406,0.9999904632568359,515.7694702148438,286.98785400390625,0.9999918937683105,537.984375,300.25982666015625,0.999934732913971,485.6317443847656,175.98121643066406,0.9999998807907104,512.1167602539062,155.41348266601562,0.9999910593032837,541.7376708984375,167.9120330810547,0.9999974966049194,562.2422485351562,221.45907592773438,0.9999942183494568
13,468.3812255859375,355.1234130859375,0.8716270327568054,472.91754150390625,277.2854919433594,0.9999983310699463,493.5794372558594,280.94439697265625,0.9999923706054688,515.7694702148438,285.3240966796875,0.9999942183494568,537.984375,299.13616943359375,0.9999810457229614,486.5768127441406,175.98121643066406,0.9999996423721313,512.1167602539062,155.41348266601562,0.9999960660934448,541.7376708984375,167.9525909423828,0.9999988079071045,562.9598999023438,221.45907592773438,0.9999960660934448
14,465.9477844238281,355.37738037109375,0.9983124732971191,472.27130126953125,277.7132263183594,0.999997615814209,492.7906188964844,280.94439697265625,0.9999859929084778,514.7587890625,286.98785400390625,0.9999951124191284,536.5660400390625,300.25982666015625,0.9999433755874634,486.7640075683594,176.64524841308594,0.9999997615814209,512.1661987304688,155.41348266601562,0.9999985694885254,541.7376708984375,168.06117248535156,0.999999463558197,562.5142211914062,221.45907592773438,0.9999988079071045
15,468.3812255859375,355.1234130859375,0.9985531568527222,472.27130126953125,277.2854919433594,0.999996542930603,492.7906188964844,280.94439697265625,0.9999890923500061,514.7587890625,286.98785400390625,0.9999789595603943,536.5660400390625,300.25982666015625,0.999894380569458,486.7640075683594,176.791015625,0.9999998807907104,512.1661987304688,154.96273803710938,0.9999980926513672,541.9725341796875,168.06117248535156,0.9999990463256836,562.5142211914062,221.45907592773438,0.999997615814209
16,468.3812255859375,353.5061340332031,0.29342982172966003,472.27130126953125,277.6183776855469,0.9999985694885254,492.2975158691406,280.4580383300781,0.999984085559845,514.7587890625,286.98785400390625,0.9999128580093384,536.7811889648438,299.13616943359375,0.9996991157531738,486.7640075683594,177.6973876953125,0.9999999403953552,512.1661987304688,155.41348266601562,0.9999980926513672,541.9725341796875,168.06117248535156,0.9999995827674866,562.5142211914062,222.17990112304688,0.9999977350234985
17,465.4389343261719,351.97796630859375,0.019655346870422363,472.27130126953125,277.6183776855469,0.9999935626983643,491.2817687988281,280.4580383300781,0.9999899864196777,514.5128173828125,287.2637939453125,0.9998595714569092,536.5660400390625,299.13616943359375,0.9992485046386719,486.7640075683594,177.6973876953125,0.9999999403953552,512.1661987304688,155.74142456054688,0.999996542930603,542.0236206054688,168.3385772705078,0.9999992847442627,562.5142211914062,223.86669921875,0.9999997615814209
18,465.4389343261719,351.97796630859375,0.08632832765579224,471.4543762207031,277.6183776855469,0.9999974966049194,491.2817687988281,280.1070556640625,0.9999910593032837,514.5128173828125,287.2637939453125,0.9999469518661499,536.7811889648438,300.7302551269531,0.9997532367706299,486.89788818359375,177.6973876953125,0.9999997615814209,512.1661987304688,156.3817596435547,0.9999964237213135,541.9725341796875,168.3385772705078,0.999998927116394,562.5142211914062,224.3976593017578,0.9999994039535522
19,466.9969787597656,351.97796630859375,0.0013238489627838135,471.4543762207031,277.6183776855469,0.9999979734420776,491.2817687988281,280.4580383300781,0.9999366402626038,514.5128173828125,287.2637939453125,0.9999635219573975,536.7811889648438,300.7302551269531,0.9998040199279785,486.89788818359375,178.05357360839844,0.9999992251396179,513.129150390625,156.65097045898438,0.9999967813491821,542.0236206054688,169.95938110351562,0.9999887943267822,562.6657104492188,226.09698486328125,0.9999994039535522
20,465.4389343261719,353.5061340332031,0.28562653064727783,470.81317138671875,277.8157043457031,0.9999991655349731,491.101806640625,282.1188049316406,0.9999979734420776,514.0429077148438,289.6330871582031,0.99997878074646,535.1293334960938,302.9608459472656,0.9998664259910583,487.473876953125,178.80186462402344,0.9999998807907104,513.5789184570312,157.31442260742188,0.999998927116394,542.0236206054688,170.4008026123047,0.9999938011169434,562.9544067382812,226.22702026367188,0.9999996423721313
21,465.2405700683594,353.6787109375,0.9997549057006836,470.81317138671875,280.345703125,0.9999986886978149,491.101806640625,283.8288879394531,0.9999947547912598,512.337158203125,290.25189208984375,0.9999930262565613,534.394287109375,306.1559753417969,0.9999991655349731,486.89788818359375,178.91827392578125,1.0,513.5789184570312,158.4921417236328,0.9999969005584717,542.1221313476562,172.1715850830078,0.9999972581863403,562.9544067382812,226.81678771972656,0.9999997615814209
22,466.9969787597656,356.3497314453125,0.013529747724533081,470.81317138671875,283.8409729003906,0.9999970197677612,491.101806640625,285.9525451660156,0.9999842643737793,512.1622314453125,292.34503173828125,0.999669075012207,534.394287109375,308.0544738769531,0.9998224973678589,486.89788818359375,180.56854248046875,0.9999999403953552,513.129150390625,160.7915802001953,0.9999996423721313,542.5565795898438,172.61062622070312,0.9999847412109375,562.9544067382812,228.93545532226562,0.9999985694885254
23,461.0292053222656,358.3301696777344,0.055270642042160034,469.8647766113281,284.3792724609375,0.9999977350234985,489.9474182128906,288.08197021484375,0.9999784231185913,512.1622314453125,292.73779296875,0.9999702572822571,534.394287109375,308.38043212890625,0.9999818801879883,486.6722412109375,183.76902770996094,0.9999996423721313,512.805908203125,162.2767791748047,0.9999990463256836,542.5565795898438,174.1890411376953,0.9999955296516418,562.0735473632812,229.86326599121094,0.9999997615814209
24,461.0292053222656,358.3301696777344,0.9999821186065674,469.8647766113281,284.3792724609375,0.9999984502792358,489.9474182128906,288.08197021484375,0.9999931454658508,512.337158203125,292.73779296875,0.9999960660934448,535.23046875,308.0544738769531,0.9999958872795105,486.96759033203125,185.6884002685547,0.9999997615814209,512.805908203125,162.32814025878906,0.9999994039535522,543.1554565429688,175.13345336914062,0.9999974370002747,561.8935546875,231.31898498535156,0.9999986886978149
25,466.69317626953125,358.3301696777344,0.1696617603302002,470.96673583984375,284.3792724609375,0.9999967813491821,490.6863098144531,288.08197021484375,0.9999847412109375,513.8416137695312,292.73779296875,0.9996053576469421,535.23046875,308.38043212890625,0.9918324947357178,486.96759033203125,186.24359130859375,0.9999988079071045,512.805908203125,163.87770080566406,0.9999977350234985,543.1554565429688,177.82327270507812,0.9999995827674866,561.8935546875,232.86106872558594,0.9999964237213135
26,466.69317626953125,362.7238464355469,0.9233713150024414,471.333984375,286.1283264160156,0.9999951124191284,491.6122741699219,289.9467468261719,0.9999877214431763,513.9706420898438,294.75506591796875,0.9999687075614929,536.2943115234375,309.2834777832031,0.9999734163284302,486.96759033203125,186.93663024902344,0.9999996423721313,512.805908203125,164.87655639648438,0.9999995231628418,541.1777954101562,178.2917938232422,0.9999997615814209,561.7643432617188,233.01016235351562,0.9999973773956299
27,464.01141357421875,365.03704833984375,0.8118230104446411,470.96673583984375,286.1427001953125,0.999995768070221,490.6863098144531,289.98858642578125,0.9999727606773376,514.0454711914062,297.67510986328125,0.9998522996902466,536.2943115234375,309.8498229980469,0.9998244047164917,486.96759033203125,187.83538818359375,0.9999988079071045,512.5516357421875,165.02651977539062,0.9999997615814209,541.1777954101562,178.31105041503906,0.9999997615814209,561.8935546875,233.84817504882812,0.9999947547912598
28,466.69317626953125,362.7238464355469,0.007196694612503052,471.333984375,289.22515869140625,0.9999985694885254,491.53326416015625,293.9139099121094,0.9999924898147583,515.4609375,300.91851806640625,0.9999148845672607,536.2943115234375,314.0179443359375,0.9996731281280518,487.2464294433594,191.1980438232422,0.9999999403953552,512.8488159179688,169.46974182128906,0.9999978542327881,541.6236572265625,179.59854125976562,0.9999996423721313,561.9603881835938,234.58355712890625,0.9999934434890747
29,464.4927673339844,367.35626220703125,0.12157988548278809,471.333984375,290.43621826171875,0.9999983310699463,491.53326416015625,294.500244140625,0.9998751282691956,514.1275634765625,301.1412048339844,0.9998757243156433,535.9218139648438,315.1975402832031,0.9992046356201172,488.08624267578125,192.9189453125,0.9999997615814209,513.2321166992188,169.8987274169922,0.9999979138374329,541.6236572265625,181.5277099609375,0.9999923706054688,562.0821533203125,237.13746643066406,0.9999961853027344
30,464.4927673339844,367.35626220703125,0.00821077823638916,471.333984375,292.2359619140625,0.9999973773956299,491.53326416015625,294.62310791015625,0.99998939037323,514.7150268554688,302.7406311035156,0.9993051290512085,535.9218139648438,318.3775329589844,0.997779130935669,488.2914733886719,193.27317810058594,0.9999998211860657,513.47802734375,171.91384887695312,0.999997615814209,541.648193359375,184.22958374023438,0.9999713897705078,562.7720947265625,240.84982299804688,0.9999957084655762
31,464.4927673339844,368.87261962890625,0.004679650068283081,471.4918212890625,293.5328063964844,0.9999988079071045,491.53326416015625,298.12701416015625,0.9999980926513672,514.7150268554688,302.90277099609375,0.9999551773071289,535.9218139648438,318.3775329589844,0.999832034111023,488.2914733886719,193.27317810058594,0.9999994039535522,513.47802734375,172.10313415527344,0.9999974966049194,542.5975341796875,185.7120361328125,0.9999673366546631,562.9008178710938,241.5311737060547,0.9999974966049194
32,498.9512023925781,317.34442138671875,0.00268593430519104,471.4918212890625,296.2500305175781,0.9999913573265076,491.53326416015625,300.2982482910156,0.9999426603317261,515.1192626953125,302.90277099609375,0.9998311996459961,535.89208984375,319.0122375488281,0.9964282512664795,488.4739074707031,193.5883331298828,0.9999992847442627,513.7174682617188,173.53427124023438,0.9999977946281433,542.6644897460938,187.0499725341797,0.9999955892562866,562.9008178710938,242.86605834960938,0.999999463558197
33,464.4927673339844,368.87261962890625,0.05965542793273926,471.4918212890625,297.74725341796875,0.9999773502349854,491.03973388671875,300.70172119140625,0.9999548196792603,515.1192626953125,307.95941162109375,0.9999400973320007,535.5165405273438,319.1714782714844,0.9995783567428589,488.7538757324219,195.61209106445312,0.9999996423721313,514.0841064453125,175.79112243652344,0.9999982118606567,542.6644897460938,187.1154022216797,0.9999957084655762,562.9008178710938,243.02867126464844,0.9999984502792358
34,467.3117370605469,368.04998779296875,0.005639195442199707,471.32818603515625,298.37408447265625,0.9999960064888,491.03973388671875,302.7094421386719,0.9999593496322632,515.3549194335938,308.0929870605469,0.9998276233673096,535.5616455078125,319.25433349609375,0.9952659606933594,488.9530944824219,198.41864013671875,0.9999999403953552,514.48681640625,176.30006408691406,0.9999978542327881,542.5975341796875,189.8308563232422,0.9999980926513672,562.9008178710938,246.04669189453125,0.9999990463256836
35,465.4441833496094,371.793212890625,0.681117594242096,472.0890197753906,299.6932373046875,0.9999963045120239,492.72821044921875,302.9914245605469,0.9999926090240479,515.3549194335938,308.80865478515625,0.9999905824661255,535.8700561523438,320.1458740234375,0.9999818205833435,489.17724609375,198.89697265625,0.9999996423721313,514.48681640625,177.97964477539062,0.9999995827674866,542.0721435546875,191.1457977294922,0.9999994039535522,563.4765625,246.94601440429688,0.9999990463256836
36,467.3117370605469,376.3545227050781,0.005379170179367065,472.0890197753906,299.7933654785156,0.9999878406524658,491.40594482421875,303.046142578125,0.9999488592147827,515.1192626953125,308.80865478515625,0.9999756813049316,535.8700561523438,325.732666015625,0.9995760917663574,490.0784606933594,199.01583862304688,0.9999978542327881,514.8104248046875,177.97964477539062,0.999998927116394,542.0721435546875,191.31033325195312,0.9999855756759644,563.4765625,249.54248046875,0.999980092048645
37,467.3117370605469,377.7378845214844,0.9990881681442261,472.26776123046875,300.8276672363281,0.9999821186065674,492.8420715332031,304.2205505371094,0.9999919533729553,514.2420654296875,308.0929870605469,0.9999806880950928,535.7882080078125,326.4040222167969,0.9999322295188904,490.0784606933594,199.2588348388672,0.9999980926513672,514.8781127929688,178.11196899414062,0.9999994039535522,541.9625854492188,192.02613830566406,0.9999977946281433,563.4765625,249.5840606689453,0.9999892711639404
38,467.3117370605469,378.9230651855469,0.9999958276748657,472.26776123046875,302.2066650390625,0.9999982714653015,492.8420715332031,304.2205505371094,0.9999963045120239,514.2420654296875,308.0929870605469,0.9999975562095642,535.8700561523438,327.4255065917969,0.9999966621398926,490.2279357910156,199.531982421875,0.9999986886978149,515.1890869140625,178.38194274902344,0.9999978542327881,541.493408203125,192.5768280029297,0.9999980926513672,563.4765625,251.1942901611328,0.9999990463256836
39,470.0799865722656,381.35357666015625,0.9999868869781494,472.29412841796875,304.5381774902344,0.999995768070221,491.7438049316406,304.9254455566406,0.9999957084655762,514.1231079101562,311.2782897949219,0.9999986886978149,536.4472045898438,328.8157043457031,0.9999974966049194,490.0784606933594,200.1409149169922,0.9999992847442627,515.4448852539062,178.38194274902344,0.9999997019767761,541.4144287109375,194.67733764648438,0.9999995827674866,563.4765625,251.36813354492188,0.9999990463256836
40,470.145263671875,381.67901611328125,0.9999912977218628,472.29412841796875,304.5467224121094,0.9999977350234985,491.7438049316406,307.16912841796875,0.9999986290931702,513.6964111328125,312.18597412109375,0.9999964833259583,536.4472045898438,329.8702087402344,0.9999829530715942,490.0476989746094,203.18148803710938,0.9999982714653015,515.5364990234375,178.38194274902344,0.9999995231628418,541.4144287109375,194.83395385742188,0.9999999403953552,563.6978759765625,252.08352661132812,0.9999992251396179
