scorer,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000
bodyparts,base2,base2,base2,base3,base3,base3,base4,base4,base4,base5,base5,base5,tip2,tip2,tip2,tip3,tip3,tip3,tip4,tip4,tip4,tip5,tip5,tip5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,452.2387390136719,394.7043151855469,0.999984860420227,470.0818786621094,392.83001708984375,0.9999573230743408,492.1411437988281,399.1484069824219,0.9999457597732544,517.8012084960938,416.474853515625,0.999969482421875,467.69415283203125,294.25286865234375,0.9999974966049194,491.10357666015625,270.1002502441406,0.9999631643295288,518.5474853515625,278.5770568847656,0.9999696016311646,546.5880126953125,336.513427734375,0.9999703168869019
1,453.5639953613281,395.6026306152344,0.9999792575836182,470.82989501953125,394.46258544921875,0.9999253749847412,493.7471008300781,399.45025634765625,0.9999394416809082,518.6861572265625,417.7288818359375,0.9999042749404907,468.4024353027344,294.61016845703125,0.9999961853027344,492.2668151855469,270.40264892578125,0.9999690055847168,519.6509399414062,279.0690612792969,0.999957799911499,548.3346557617188,336.937744140625,0.9999749660491943
2,453.80462646484375,395.95556640625,0.9999818801879883,470.926025390625,394.9112243652344,0.9999338388442993,494.2414855957031,399.9496765136719,0.9999285936355591,519.4542236328125,418.09185791015625,0.999954342842102,468.73175048828125,295.02001953125,0.9999978542327881,493.0409240722656,273.1047668457031,0.999990701675415,520.4127807617188,279.3938293457031,0.9999446868896484,549.3206176757812,337.89300537109375,0.9999868869781494
3,454.99957275390625,395.95556640625,0.999975323677063,472.1441345214844,394.46258544921875,0.9998455047607422,494.71038818359375,399.9496765136719,0.9998818635940552,519.4794311523438,418.09185791015625,0.9999563694000244,468.8638610839844,296.5063171386719,0.9999915361404419,493.05413818359375,273.169921875,0.9999878406524658,521.2858276367188,280.8897399902344,0.999953031539917,549.6659545898438,338.6229553222656,0.9999854564666748
4,454.99957275390625,396.2791442871094,0.9999618530273438,472.1441345214844,395.2170715332031,0.9999322891235352,496.0376281738281,400.6938781738281,0.9999607801437378,520.4819946289062,418.09185791015625,0.999956488609314,470.0710754394531,297.1451110839844,0.9999922513961792,494.4436950683594,273.8502197265625,0.9999949932098389,521.5337524414062,282.38031005859375,0.9999133348464966,550.0833129882812,339.3959045410156,0.9999759197235107
5,454.99957275390625,397.8803405761719,0.9999322891235352,472.1441345214844,395.2170715332031,0.9999582767486572,496.501220703125,400.6938781738281,0.9999669790267944,521.026123046875,418.09185791015625,0.9999661445617676,470.15087890625,299.00396728515625,0.9999955892562866,494.4985656738281,274.5822448730469,0.9999929666519165,521.6119995117188,282.4798278808594,0.9998291730880737,551.9037475585938,339.9207763671875,0.9999873638153076
6,454.99957275390625,399.12847900390625,0.9999716281890869,472.1441345214844,397.25628662109375,0.9998862743377686,496.501220703125,401.63427734375,0.9998704195022583,521.026123046875,418.09185791015625,0.9999816417694092,470.0710754394531,299.28216552734375,0.999992847442627,494.7491760253906,275.500244140625,0.999980092048645,522.0387573242188,283.0985412597656,0.999895453453064,551.9037475585938,340.285888671875,0.9999637603759766
7,454.7840576171875,399.86663818359375,0.9999558925628662,473.0796203613281,398.45513916015625,0.9998648166656494,496.501220703125,404.89166259765625,0.9999319314956665,521.026123046875,422.8171081542969,0.9999450445175171,470.55670166015625,299.3211364746094,0.999992847442627,495.494873046875,275.7222595214844,0.9999881982803345,522.0387573242188,283.9350891113281,0.9999171495437622,552.777587890625,341.5459899902344,0.9999215602874756
8,454.7840576171875,401.6671447753906,0.9998751878738403,473.0796203613281,399.4017639160156,0.9999420642852783,496.4478759765625,405.4974670410156,0.9999420642852783,521.026123046875,422.8171081542969,0.9999527931213379,470.8580627441406,299.62738037109375,0.9999946355819702,495.494873046875,276.1754455566406,0.9999926090240479,522.0387573242188,285.25885009765625,0.9999160766601562,552.777587890625,341.73089599609375,0.9999760389328003
9,454.68499755859375,401.6671447753906,0.999962329864502,473.0796203613281,399.4017639160156,0.9999179840087891,496.3707275390625,405.5844421386719,0.9999358654022217,521.026123046875,423.21771240234375,0.9999022483825684,470.9985046386719,300.8609313964844,0.9999910593032837,495.494873046875,277.77154541015625,0.9999845027923584,522.3096313476562,285.70703125,0.9998725652694702,552.3347778320312,343.8164978027344,0.9998574256896973
10,454.8855895996094,402.82073974609375,0.9999533891677856,473.0796203613281,399.9043273925781,0.9999384880065918,496.31610107421875,406.6390380859375,0.999935507774353,521.0147094726562,424.2881164550781,0.9999634027481079,470.9985046386719,300.9667663574219,0.9999947547912598,495.2455749511719,278.4847412109375,0.9999903440475464,522.4483642578125,286.6182556152344,0.9998897314071655,552.3347778320312,344.0414733886719,0.9999433755874634
11,454.68499755859375,403.10760498046875,0.9999711513519287,472.35552978515625,400.79937744140625,0.9998117089271545,496.31610107421875,406.7445068359375,0.9998917579650879,521.1905517578125,424.884765625,0.9999352693557739,470.9985046386719,301.025390625,0.9999942779541016,495.4178771972656,279.00811767578125,0.9999799728393555,522.6277465820312,287.1559753417969,0.9999489784240723,552.3347778320312,347.1862487792969,0.999948263168335
