scorer,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000,DLC_resnet152_t-rest-colorJul19shuffle1_750000
bodyparts,base2,base2,base2,base3,base3,base3,base4,base4,base4,base5,base5,base5,tip2,tip2,tip2,tip3,tip3,tip3,tip4,tip4,tip4,tip5,tip5,tip5
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,424.00018310546875,364.75408935546875,0.9999516010284424,441.2559509277344,360.2928771972656,0.9999576807022095,462.1838073730469,362.30572509765625,0.9999580383300781,487.14306640625,377.7819519042969,0.9999089241027832,429.3486328125,273.8758850097656,0.9999855756759644,453.314697265625,248.4544677734375,0.999970555305481,478.2125549316406,253.48744201660156,0.9997403025627136,503.3512878417969,300.91705322265625,0.9999790191650391
1,421.9209289550781,369.75592041015625,0.999962568283081,439.9072570800781,363.4913330078125,0.999923586845398,460.8013000488281,365.38623046875,0.9999707937240601,487.11700439453125,380.5959167480469,0.9999172687530518,429.9819030761719,274.1997375488281,0.9999834299087524,451.7671203613281,249.11512756347656,0.9999772310256958,477.68865966796875,253.76084899902344,0.9998177886009216,503.1108093261719,301.7404479980469,0.9999741315841675
2,423.4922790527344,365.4309997558594,0.9999496936798096,441.4278564453125,360.791259765625,0.9999401569366455,462.1416015625,362.9616394042969,0.9999829530715942,486.4429931640625,377.9075927734375,0.9999511241912842,431.2267150878906,275.3880920410156,0.9999910593032837,454.2123718261719,250.0081787109375,0.999974250793457,478.38702392578125,252.36160278320312,0.9998769760131836,502.864990234375,302.3907165527344,0.9999821186065674
3,423.01458740234375,367.6865234375,0.9999103546142578,440.2027587890625,362.6667175292969,0.9999090433120728,461.97003173828125,364.7099304199219,0.9999604225158691,486.1086730957031,378.9945373535156,0.9999501705169678,430.4404296875,275.8800964355469,0.9999884366989136,454.4307861328125,251.71356201171875,0.9999872446060181,478.1309814453125,254.1879119873047,0.9997550845146179,504.325439453125,302.21234130859375,0.9999692440032959
4,423.2855224609375,370.5278625488281,0.9999688863754272,440.79302978515625,363.72979736328125,0.9999322891235352,463.0920104980469,365.9617614746094,0.9999477863311768,487.6141357421875,379.7142028808594,0.9999289512634277,430.45062255859375,276.05120849609375,0.9999884366989136,453.040283203125,250.99932861328125,0.9999804496765137,479.12957763671875,253.0330047607422,0.9999467134475708,502.80029296875,301.85699462890625,0.9999836683273315
5,422.2897644042969,372.5149841308594,0.9999330043792725,440.9537048339844,365.8825378417969,0.9999346733093262,461.0137634277344,367.6551818847656,0.9999459981918335,487.835205078125,382.323486328125,0.9998780488967896,430.5939025878906,278.7423095703125,0.999983549118042,452.32794189453125,252.26931762695312,0.9999908208847046,478.2669372558594,255.47743225097656,0.9999284744262695,503.0450439453125,305.35406494140625,0.9999896287918091
6,422.9175109863281,374.0003356933594,0.9999673366546631,439.7467956542969,369.3241271972656,0.9999651908874512,460.0229797363281,373.9051208496094,0.9999799728393555,485.7319641113281,387.2505798339844,0.9999545812606812,430.1421203613281,278.75531005859375,0.9999865293502808,453.67022705078125,253.23736572265625,0.9999854564666748,478.9802551269531,256.34820556640625,0.9999321699142456,503.8362731933594,303.94110107421875,0.9999731779098511
7,423.2908630371094,372.4224853515625,0.9999780654907227,439.7218017578125,367.13818359375,0.9998887777328491,461.3302307128906,369.54254150390625,0.9999706745147705,487.4895935058594,382.3501281738281,0.9998916387557983,430.73638916015625,278.9314880371094,0.9999812841415405,454.15582275390625,254.15370178222656,0.9999788999557495,478.3545837402344,257.1182556152344,0.9999569654464722,504.5626220703125,305.794677734375,0.9999845027923584
8,424.45440673828125,375.15753173828125,0.9999632835388184,440.37701416015625,369.7674255371094,0.999969482421875,460.6687316894531,372.4877014160156,0.9999762773513794,487.89971923828125,387.5183410644531,0.9999536275863647,430.7554016113281,279.7827453613281,0.9999752044677734,454.6828918457031,253.33291625976562,0.9999828338623047,479.849365234375,256.2294006347656,0.9999467134475708,503.0452575683594,305.244384765625,0.999987006187439
9,423.6103210449219,372.7196044921875,0.9999798536300659,440.4670715332031,369.3909912109375,0.9999665021896362,462.21337890625,373.177734375,0.9999765157699585,488.2006530761719,385.9622802734375,0.9999319314956665,431.8387756347656,280.17926025390625,0.99997878074646,455.01739501953125,255.09848022460938,0.9999626874923706,478.61285400390625,257.61138916015625,0.9999326467514038,505.1490478515625,306.3608703613281,0.9999814033508301
10,424.0155944824219,375.41082763671875,0.9999628067016602,440.2864990234375,370.7676086425781,0.9999723434448242,461.7269287109375,374.8660888671875,0.9999723434448242,487.6090393066406,390.8607177734375,0.9999072551727295,430.98052978515625,282.4976806640625,0.9999758005142212,455.0514831542969,255.2045440673828,0.9999585151672363,479.3514709472656,261.1779479980469,0.999916672706604,506.0693359375,307.39434814453125,0.9999860525131226
11,423.80426025390625,377.7061462402344,0.9999562501907349,441.569580078125,373.9800720214844,0.9999778270721436,462.78350830078125,376.86090087890625,0.9999223947525024,488.2486572265625,389.0024719238281,0.9999104738235474,431.11395263671875,282.893310546875,0.9999778270721436,456.20904541015625,256.464111328125,0.999953031539917,479.3814392089844,260.3011474609375,0.9998779296875,504.0628662109375,307.5386047363281,0.9999864101409912
